100647,46,72,1,1,0,15,-0.6104,-2.0000,0,0.0000,0,0,1,1,0,0
2005,1,0,1,0,0,-1,0,0,0,0,0,1,0,0,0,1
237974,1,0,1,0,0,-1,0,0,0,0,0,1,0,1,0,1
119547,0,2,0,1,-1,0,0,0,0,1.0000,0,1,0,1,0,1
101959,10,9,1,1,27,32,0,0,0,0.0000,0,0,0,1,0,0
102614,349,568,1,1,3,0,0.0317,-1.7273,-0.3545,0.0405,0,0,1,1,0,0
101726,40,22,1,1,0,29,0,-11.0000,-581.1182,0.0000,1,1,1,1,0,0
302871,1,0,1,0,0,-1,0,0,0,0,0,1,0,1,0,1
17909,3,0,1,0,86,-1,0,0,0,0.0000,0,1,0,1,0,1
100315,33,9,1,1,0,61,0,0,0,0.0000,1,1,0,1,0,0
209051,0,1,0,1,-1,0,0,0,0,0,0,1,0,0,0,1
110301,9,0,1,0,35,-1,0,0,0,0.0000,0,1,0,0,0,1
100171,9,6,1,1,1,90,0,0,0,0.0000,0,0,0,0,0,0
6563,1,0,1,0,0,-1,0,0,0,0,0,1,0,0,0,1
62899,14,0,1,0,0,-1,0,0,0,0.0000,0,1,0,0,0,1
65901,1,1,1,1,0,0,0,0,0,0.0000,0,0,0,0,0,1
281283,0,4,0,1,-1,0,0,0,0,0.0000,0,1,0,0,0,1
122115,0,29,0,1,-1,0,0,0,0,1.0000,0,1,0,1,0,1
100336,26,24,1,1,0,0,0,0.6667,-2.3521,0.0000,0,0,1,1,0,0
10024,5,1,1,1,4,0,0.0000,0.6667,0,0.0000,1,1,1,0,0,0
106821,0,60,0,1,-1,2,0.0000,-4.6667,0,0.0000,0,1,0,0,0,1
100841,23,103,1,1,1,0,0,0,0,0.0488,0,1,1,1,0,0
101064,82,10,1,1,20,28,0.0033,-5.0000,-1.0345,0.0000,1,1,1,1,0,0
101377,479,1,1,1,0,0,-0.0167,-0.4468,0,0.0351,1,1,1,0,0,0
175324,1,0,1,0,0,-1,0,0,0,1,0,1,1,0,0,1
100347,11,48,1,1,31,2,0,0.5000,-1.3950,0.0000,0,1,0,1,0,0
10021,30,36,1,1,11,0,0.0000,-0.8000,0,0.0000,0,1,0,1,0,0
100023,2,3,1,1,316,5,0,-2.0000,0,0.0000,1,1,0,0,0,0
100563,2,3,1,1,106,228,0,0,0,0.0000,0,1,0,0,0,0
101965,5,61,1,1,11,0,-0.6707,0.0417,12.7056,0.0800,0,1,1,1,0,0
101367,66,37,1,1,5,0,0,0,0,0.1176,1,0,1,1,0,0
177689,1,0,1,0,0,-1,0,0,0,1,0,1,1,1,0,1
285815,1,0,1,0,0,-1,0,0,0,0,0,1,0,0,0,1
100550,5,23,1,1,82,56,0,0,0,0.0000,0,1,0,1,0,0
101078,22,588,1,1,56,1,0,-0.2813,0,0.0000,0,0,1,1,0,0
